Ticker,Share of portfolio
PSG,1.046343523167319e-5
PSH,1.3719957191247902e-6
PSH-F,3.6113679966163197e-8
PSI,1.6769836739788581e-6
PSK,5.968494216001629e-6
PSL-F,6.55609040915515e-7
PSM,5.220282047901317e-6
PSMT,2.2601938296412226e-5
PSN,1.5677953015937775e-5
PSO,1.0562813390657585e-6
PSON,1.3098935653840944e-5
PSPN,9.259238981407574e-6
PSSA3,5.033038275671467e-6
PST,9.637738137608215e-6
PSX,9.973759435988329e-5
PTBA,2.353620469906951e-6
PTBL,1.8224083070216113e-7
PTC,5.063199037773083e-5
PTEC,2.9652984915254026e-6
PTEN,1.154831670361246e-5
PTG-F,1.0613798611784762e-6
PTM,1.5844366869418455e-6
PTNR,8.001226647895644e-7
PTPP,1.0974395212130711e-6
PTT,2.1713301065432e-9
PTT-F,7.810469949559592e-5
PTTEP-F,1.9684667215266757e-5
PTTGC-F,1.2931651212716056e-5
PUB,1.9674429775619818e-5
PUM,1.1757361337313904e-5
PUMP,1.1300969148206113e-5
PVAC,5.6504845741030565e-6
PVG,3.6703429388940432e-6
PVH,1.574804121471841e-5
PVR,2.3355582070735964e-6
PWF,9.830793904870583e-6
PWON,4.021596399803929e-6
PWR,1.049869414314561e-5
PXD,4.724412364415524e-5
PXT,3.9326470203227595e-6
PYPL,5.897240667690287e-4
PZC,8.583621189089897e-7
PZOL,2.7739277430685404e-6
PZU,9.719549167832341e-6
PZZA,8.982024102809692e-6
Q*,2.4629958142094893e-6
Q1P,1.2824128443753101e-6
Q5T,8.62745142296983e-7
QAMC,2.7827458377276735e-6
QAN,4.887269937333498e-6
QATI,4.887101449112889e-6
QBE,2.088821239286917e-5
QBR.B,4.899340087735009e-6
QCOM,4.575222291889864e-4
QD,1.4273753261138151e-6
QDT,1.2937009542431087e-6
QEP,1.1300969148206113e-5
QEWS,7.449618037251356e-6
QFLS,1.1414234046379815e-5
QGTS,6.59064731395055e-6
QH-F,2.2266919849832544e-6
QIA,1.335843630682803e-5
QIBK,1.8158096486240362e-5
QIIK,6.4847511452406584e-6
QIN,2.9617405244263573e-12
QL,4.1604315867872985e-6
QLT,5.801237324235961e-6
QLYS,4.0683488933542006e-5
QNBK,8.53815469831383e-5
QNST,9.040775318564892e-6
QQ.,3.6308019399521624e-6
QRVO,2.099738828629122e-5
QSR,3.177014740220734e-5
QTT,1.1489555559535386e-6
QUAL3,6.494296821719806e-6
QUB,4.939712489552673e-6
QUESS,1.0269397562351172e-6
R,2.053034080642215e-5
RA,4.030529919915687e-6
RAA,4.446866173114452e-6
RACE,3.563179198227934e-5
RADICO,9.397857923543859e-7
RADL3,1.910502730097214e-5
RAIL3,2.4039440615865542e-5
RAIN,3.8837598515555017e-7
RAIVV,7.530457991538074e-7
RAJESHEXPO,4.8663596725310345e-6
RAKPROP,5.456939144396198e-7
RALS,8.393581510027821e-7
RAMCOCEM,2.2914291372611766e-6
RAMP,2.053034080642215e-5
RAND,1.0045235554248254e-5
RAPT4,1.5612584079418464e-6
RASP,9.288929547246538e-7
RAT,2.8070477590710954e-6
RATCH-R,6.537572418327674e-6
RATO B,9.084088345967994e-7
RAVN,1.8081550637129783e-5
RAYMOND,3.5484545905995397e-7
RB.,9.126049263212409e-5
RBA,7.982028222710524e-6
RBC,2.3583922902606284e-5
RBD,4.186293299539894e-7
RBI,5.5470004598547304e-6
RBLBANK,5.297573880562796e-6
RBREW,7.516690481745542e-6
RBS,2.1538762930117312e-5
RBX,5.069224121260497e-7
RCI.B,3.243154954518408e-5
RCII,1.9211647551950395e-5
RCL,4.199477657258244e-5
RCO,5.992663781621737e-6
RCOM,2.49202912885921e-9
RCS,2.3104890419207678e-7
RDF,1.0633414521221416e-5
RDI,6.244008365345603e-7
RDSA,2.3436039700762084e-4
RDSB,2.056934675384575e-4
RDW,3.2267270965586254e-6
RDY,5.242588890216736e-6
RE,2.099738828629122e-5
REA,6.821621811121853e-6
REB,4.0924373872067714e-8
REC,7.5293942330663845e-6
RECLTD,4.237619603292702e-6
RECN,6.780581488923667e-6
REDINGTON,1.1085788899590736e-6
REE,1.621410456248916e-5
REG,2.6724064974659513e-5
REGI,9.040775318564892e-6
REGN,1.4207697890387017e-4
REI,1.1300969148206115e-6
REI.UN,1.1315984077191533e-5
REL,8.297643280990758e-5
RELAXO,3.055379843788674e-8
RELCAPITAL,1.644754659313241e-7
RELIANCE,2.1171461441824122e-4
RELINFRA,1.9754171261506066e-7
REM,2.04371371220522e-5
RENE,1.9731781765346383e-6
RENT3,2.167553133042084e-5
RENUKA,2.020216126542943e-8
REP,3.8680886575356554e-5
REPCOHOME,5.38640037661051e-7
RES,7.650961841410487e-6
RESURS,1.5605097019742148e-6
RET,1.7409847711827656e-6
REX,6.780581488923667e-6
REY,2.2339040733696254e-6
REZI,1.2831463004013845e-5
RF,3.8014394861569276e-5
RFF,6.739271321016493e-7
RGA,7.31393391228789e-5
RGEN,2.6946072308429073e-5
RGLD,5.7595446040217436e-5
RGNX,1.8081550637129783e-5
RGR,1.1300969148206113e-5
RGS,7.91067840374428e-6
RH,4.520387659282445e-5
RHBBANK,7.787907534426944e-6
RHC,1.2188675731416381e-5
RHFL,2.985717074893287e-8
RHI,1.672262020548114e-5
RHIM,2.53668915376857e-6
RHK,8.31698344661526e-7
RHM,1.0119129217391904e-5
RI,6.995810057185072e-5
RIB,1.7980039176884958e-6
RICHTER,8.15956966932671e-6
RIEN,7.755934592486337e-7
RIG,2.053034080642215e-5
RILBA,3.4454047400625423e-6
RIN,5.465102340355662e-7
RIO,1.494967022353225e-4
RIPLEY,2.1423689575163466e-6
RIT1,2.0637591320044842e-6
RJF,2.099738828629122e-5
RKET,3.0596013675876108e-6
RL,1.049869414314561e-5
RLC,3.458129927878246e-6
RLGY,1.3561162977847334e-5
RLI,5.707335015230883e-5
RLO,2.748540583915381e-6
RLOG3,1.1815771289148651e-6
RMAX,9.040775318564892e-6
RMBS,2.2601938296412226e-5
RMD,4.199477657258244e-5
RMG,4.4319390008713435e-6
RMH,1.370686497069002e-5
RMI,5.480462217454759e-6
RMLI,7.796510437670978e-7
RMS,4.0417796485201126e-5
RMV,1.1106523088129103e-5
RNAM,1.227304896702085e-6
RNFT,1.1288540928462611e-6
RNK,7.547082523172205e-7
RNO,1.959003286384734e-5
RNR,6.409239245812124e-5
RNW,1.8070760109853397e-6
RO,1.5004471202679262e-5
ROBINS-F,3.6058978006887175e-6
ROCK,2.2601938296412226e-5
ROCK B,2.3646525769375303e-6
ROG,4.1735138584567116e-4
ROIC,3.277281052979773e-5
ROK,4.199477657258244e-5
ROL,1.2122992461083491e-5
ROP,7.885104345121429e-5
ROR,6.160341311059505e-6
ROSN,2.7136784352209442e-5
ROST,2.0114140282104578e-4
ROTH,1.5209863324402182e-6
RPM,6.673989997482092e-5
RPS,7.321979665671073e-7
RPT,1.6951453722309172e-5
RR.,3.070484388921063e-5
RRC,1.1300969148206113e-5
RRD,4.520387659282446e-6
RRGB,6.780581488923667e-6
RRHI,3.4358194875692594e-6
RRL,2.869367363351076e-6
RRTL,3.4873031434266023e-6
RS,5.0042705715654e-5
RSA,1.2556507332906725e-5
RSG,4.2318765446495966e-5
RSTI,1.9909736150153713e-6
RSW,2.8346198004127157e-6
RTEC,1.3561162977847334e-5
RTKM,3.944347897660861e-6
RTN,1.2504376477728908e-4
RTNPOWER,1.3330116827947398e-7
RTO,1.979076694341928e-5
RTYZ9,0
RUI,9.84274946412085e-6
RUS,1.9175362393727666e-6
RUTH,7.91067840374428e-6
RW0U,3.7433875697540234e-6
RWAY,1.0371341873159952e-6
RWC,3.971543840700577e-6
RWE,3.3288961439008157e-5
RWI,3.737476781878847e-7
RWT,2.8252422870515283e-5
RXL,6.049785531281349e-6
RY,2.1783140548139703e-4
RYAM,3.3902907444618335e-6
RYM,6.312198209862628e-6
RYN,2.6946072308429073e-5
S08,2.0127671274659616e-6
S32,1.6538165517498216e-5
S51,1.2700479302739878e-6
S58,4.106294572446192e-6
S59,7.836201286579869e-7
S63,7.84531004904511e-6
S68,9.355502952802742e-6
S7OU,3.357161091489889e-7
S92,4.808258809669429e-7
SAA1V,1.4845449359924132e-6
SAAB B,4.937355790306809e-6
SAB,1.0076715682729488e-5
SABR,4.3626974213647076e-5
SAC,1.836974261527393e-6
SADBHAV,5.681478517096851e-7
SAE,1.5006476371531933e-6
SAF,9.644868986285378e-5
SAFE,3.1146386160590794e-6
SAFM,2.1813487106823538e-5
SAFT,2.2601938296412226e-5
SAGA,1.2657449443977853e-6
SAGA D,6.562540032866082e-7
SAGA PREF,1.552361037062308e-7
SAH,1.1300969148206113e-5
SAHOL,5.656011769357643e-6
SAIA,3.842329510390079e-5
SAIC,3.0795511209633225e-5
SAIL,1.729397426375109e-6
SAL,6.156019990599102e-7
SALFACORP,1.0571379408377747e-6
SALM,4.2124630977784624e-6
SAM,2.6946072308429073e-5
SAMART-F,6.084045892846447e-7
SAMPO,3.620561581053695e-5
SAN,3.1084588668854683e-4
SANB11,3.988996726814859e-6
SAND,3.11412218018454e-5
SANM,3.277281052979773e-5
SANOFI,1.5796324846659155e-6
SANT,1.8777420821336796e-6
SAP,2.29325332960528e-4
SAPNRG,2.1138614507719705e-6
SAPR11,7.3407922779669e-6
SAPR4,1.372823746647289e-7
SAR,4.122992137359122e-6
SAS,4.386246043754441e-7
SASA,5.56988877274233e-7
SAWAD-F,4.060556659021242e-6
SAX,3.4878362567209996e-6
SBAC,5.774281778730085e-5
SBANK,1.0754301974731436e-6
SBCF,2.0341744466771003e-5
SBER,1.3006952327611752e-4
SBH,1.411460930441523e-5
SBID,7.696327064725055e-6
SBILIFE,1.0594561050440255e-5
SBIN,1.741894280544332e-5
SBK,5.3515892861371086e-5
SBM,2.520951381350978e-6
SBMO,5.231833188534738e-6
SBNY,4.875955941525261e-5
SBO,1.2316334504958622e-6
SBRA,3.207865751003461e-5
SBRY,8.104745120634868e-6
SBS,7.064820924705015e-6
SBSI,1.6951453722309172e-5
SBSP3,7.508994493462963e-6
SBUX,5.027187989079186e-4
SCA A,4.055916776478331e-7
SCA B,9.751979168810336e-6
SCB-F,2.9804511535640555e-5
SCB-R,3.883506229019643e-6
SCC,5.069584532232507e-6
SCC-F,1.5469981680064468e-5
SCC-R,2.2001909536971138e-5
SCCC-F,2.5188966405382435e-6
SCG,2.5215897422104387e-5
SCHA,4.847582966894343e-6
SCHB,4.61325887130567e-6
SCHL,1.8081550637129783e-5
SCHN,8.528649522015755e-6
SCHO,1.607407100237718e-6
SCHP,1.6201981171275842e-5
SCHW,9.973759435988329e-5
SCI,6.287416871966783e-5
SCIENTX,7.110301535662471e-7
SCL,3.17782340650129e-5
SCMA,1.767994354624112e-6
SCMN,2.3287823027875187e-5
SCP,3.009422431340675e-6
SCR,1.2010073257913214e-5
SCSC,1.1300969148206113e-5
SCT,2.850356162477677e-6
SCVL,4.520387659282446e-6
SCYR,1.621681279212822e-6
SDA,3.392381122559526e-7
SDF,8.395302091137667e-6
SDG,3.554455320995604e-7
SDO,1.974710069903435e-8
SDR,7.847163957578139e-6
SDRL,2.5231032268772364e-7
SDRY,6.406995767110048e-7
SEARL,3.28464126765038e-7
SEB A,2.419615323531283e-5
SEB C,6.663362616551762e-7
SECB,6.346439263308661e-6
SECT B,1.572408494531098e-6
SECU B,8.809473296426079e-6
SEDG,6.215533031513363e-5
SEE,1.574804121471841e-5
SEER3,1.0997217068934703e-6
SEIC,5.775787587201123e-5
SEK,9.446753825772158e-6
SEM,2.8809151461948277e-5
SENEA,3.3902907444618335e-6
SERBADK,1.8152317604989507e-6
SES,1.1905216713115633e-6
SESG,1.1902998228427575e-5
SEV,1.0754904195304736e-5
SF,2.822921860883046e-5
SFBS,2.3732035211232837e-5
SFER,2.3184310901722806e-6
SFIN,1.5240843521760896e-6
SFM,1.5397755604816612e-5
SFNC,3.503300435943895e-5
SFR,1.2789352673762127e-6
SFSN,2.4781041632546283e-6
SFUN,3.073302363941909e-7
SFZN,2.9943598652450213e-6
SGC,1.2646290028787606e-6
SGE,1.7193783451748385e-5
SGF,3.455624860400759e-7
SGGD,9.816837972787904e-6
SGH,5.6504845741030565e-6
SGKN,1.956222564620455e-6
SGL,1.123230155679833e-5
SGM,2.140459749471343e-6
SGMS,8.982024102809692e-6
SGO,3.547191405547739e-5
SGP,1.3631937530379867e-5
SGR,4.512730698731644e-6
SGRE,5.621310882200745e-6
SGRO,2.0225709315627268e-5
SGSN,2.3689563385076797e-5
SHA,1.032536437739981e-6
SHAK,4.294368276318323e-5
SHB,4.584025787153267e-6
SHB A,2.495343256047578e-5
SHB B,1.054385268106306e-6
SHG,1.6147003862791176e-6
SHI,1.7046100138967605e-6
SHL,2.6211467107041635e-5
SHLPH,2.7853010430622163e-7
SHOO,4.4073779678003844e-5
SHOP,5.726731427015335e-5
SHOT,1.0389203989227505e-6
SHP,1.3760479231343921e-5
SHREECEM,8.464551602981401e-6
SHV,9.2319955522289e-7
SHW,1.0187880463492785e-4
SIA,4.4552475462104214e-7
SID,3.306020229139347e-6
SIE,1.5071343002145287e-4
SIEMENS,7.069387173206294e-6
SIG,1.3214285298949442e-5
SIGI,3.336180381043599e-5
SIGN,3.3898438981769337e-6
SIIS,1.3509029172733215e-7
SIKA,3.771515924690816e-5
SILO,6.06207917781632e-7
SIM,6.453685490948682e-6
SIME,6.981189310647953e-6
SIMECB,1.005459012017944e-7
SIMEPLT,1.4662085237778022e-5
SIMEPROP,2.611725617229976e-6
SIMP,1.8439818355074745e-7
SINA,8.529885685931714e-6
SINTEX,2.7630256427088407e-8
SIQ,1.2527534811402837e-6
SIRI,7.818197078237859e-5
SIRI-F,1.4249481834741873e-6
SIS,1.8048402494775555e-6
SISE,1.944191102849996e-6
SITESB-1,3.230040048246737e-6
SIVB,2.099738828629122e-5
SIX,2.951236490923184e-5
SIX2,2.2756032644246022e-6
SIX3,2.1326449855447495e-6
SJ,3.0544112699067115e-6
SJI,4.520387659282445e-5
SJM,2.6246735357864024e-5
SJR.B,1.6349183906397725e-5
SJW,2.4364474769068225e-7
SK,2.520323774430326e-6
SK3,2.5195702935373854e-7
SK6U,8.25251975374849e-7
SKA B,1.340934227985608e-5
SKB,9.72489969312498e-7
SKBN,1.376112794687903e-6
SKBNK,2.200146298610825e-7
SKC,3.1363908372702017e-6
SKF A,4.6596781600273735e-7
SKF B,1.1229048883271992e-5
SKG,1.2956418110158181e-5
SKIS B,9.928466465955642e-7
SKM,3.9435772532105235e-6
SKPC,3.020114631319117e-7
SKT,1.2077465849352522e-5
SKX,3.5928096411238766e-5
SKYW,4.4073779678003844e-5
SLA,1.550591714428305e-5
SLAB,3.5928096411238766e-5
SLARL,8.983970938597653e-7
SLB,9.448824728831048e-5
SLC,2.1606214455032176e-7
SLCA,9.040775318564892e-6
SLCE3,1.439381933761216e-6
SLF,4.9321155898487036e-5
SLG,1.574804121471841e-5
SLGN,1.7168191400599362e-5
SLHN,2.9470448968263897e-5
SLIGR,1.8085043456120602e-6
SLK,4.0158733394117716e-7
SLM,5.9353720520903763e-5
SLR,8.866040777501833e-7
SM,4.6258923231232624e-5
SMBR,1.558245597472703e-7
SMC,4.252080884973426e-6
SMCP,6.133553073192384e-7
SMDS,1.0498656873248467e-5
SMF,1.9945601801802087e-6
SMG,2.951236490923184e-5
SMGR,8.631312591731755e-6
SMIN,1.4212400241058246e-5
SML,1.0547452606152865e-6
SMLS3,1.9585883531832617e-6
SMP,1.6418960552422346e-5
SMPH,2.3508699168198708e-5
SMRA,3.217087570368975e-6
SMSN,3.29237728383477e-5
SMTC,2.4379779707626306e-5
SMTO3,2.828001608969952e-6
SMU,7.805442112214475e-7
SMWH,4.719893518182381e-6
SN.,3.9241198167647784e-5
SNA,1.574804121471841e-5
SNBR,2.1471841381591614e-5
SNC,4.610602824713944e-6
SNGP,5.849019562001901e-7
SNGS,3.855153690650385e-6
SNGSP,1.6640551465780372e-5
SNH,1.7090308392018222e-5
SNI,5.008324382094429e-7
SNN,1.6495861637752835e-6
SNPS,1.0494986398352992e-4
SNR,1.8048000544275812e-6
SNT,3.017401329041991e-6
SNV,3.9777535312442914e-5
SNX,3.464495011083738e-5
SO,1.312336767893201e-4
SOBHA,9.225913941359222e-7
SOBI,5.038262995150331e-6
SODA,1.5153331232619802e-6
SOF,6.26539530522538e-6
SOGO,7.788862790359702e-7
SOHU,1.158487258164674e-6
SOI,3.2350238484967535e-6
SOKM,1.8826795036288617e-6
SOL,3.627021688644041e-5
SOLAR B,3.45614669087411e-7
SOLB,1.3323060431792702e-5
SON,4.481382402393596e-5
SONDA,1.969624062060579e-6
SOON,2.3822923509128565e-5
SOP,3.2726182082201386e-6
SOPH,3.0413291914926887e-6
SOUTHBANK,3.38310771434353e-7
SOW,2.4980941488537175e-6
SPALI-F,2.7577072865888906e-6
SPARC,5.391091142096908e-7
SPB,2.38912748390218e-6
SPCG-F,1.0965827108698905e-6
SPD,1.2287612673634843e-6
SPEN,1.0352619441987686e-6
SPENCERS,1.5873183320724878e-8
SPG,9.699824336298094e-5
SPGI,1.4008610262208155e-4
SPI,2.6541017154489297e-6
SPIE,4.490515176681343e-6
SPK,9.40239012600967e-6
SPL,4.8212185399927405e-6
SPM,4.733607434574948e-6
SPNO,1.3327874670497527e-6
SPNS,8.73612261904524e-7
SPOK,3.3902907444618335e-6
SPOL,5.290825065782632e-7
SPP,8.852880659624971e-6
SPPI,1.3561162977847334e-5
SPRA,5.673619803508165e-6
SPSC,2.599222904087406e-5
SPSETIA,1.480352610431771e-6
SPSN,1.3615214979237905e-5
SPT,2.7323420854003325e-6
SPTL,7.044511933289202e-8
SPTN,6.780581488923667e-6
SPX,1.3114204484008836e-5
SPXC,2.712232595569467e-5
SQM,4.915965821119481e-6
SQM-B,4.832388644136315e-6
SQN,6.726528784998307e-7
SR,3.272837683720976e-5
SRBANK,3.558686026299485e-6
SRC,3.207865751003461e-5
SRCE,1.6242983179378817e-7
SRCG,4.8777465311948365e-6
SRCI,1.4691259892667947e-5
SRCL,3.464495011083738e-5
SRDX,9.040775318564892e-6
SRE,8.398955314516488e-5
SREI,6.740029385555483e-7
SREINFRA,9.415402929889609e-8
SREN,5.381599874221563e-5
SRF,1.770298440276769e-6
SRG,2.141056222857673e-5
SRP,4.1271342955052664e-006
SRS,1.7532495502473097e-6
SRT3,1.1562270431205467e-5
SRU.UN,5.731092025796501e-6
SSA,1.7553864363098689e-6
SSAB A,1.251068109746622e-6
SSAB B,2.7903491839238537e-6
SSD,4.4073779678003844e-5
SSE,2.910082375081549e-5
SSGC,3.9589330706132133e-7
SSIA,6.391373417815501e-7
SSM,1.045167555900344e-6
SSO,1.977565783568682e-6
SSP,1.1300969148206113e-5
SSPG,6.1969336152387925e-6
SSRM,3.2683688157439024e-6
SSTK,1.0170872233385501e-5
STA-F,1.1050340144496544e-6
STAN,4.1083957157953787e-5
STAR,1.3158382078819496e-5
STB,5.5284606693481365e-6
STBA,1.9211647551950395e-5
STBP3,1.3390886122394581e-6
STC,1.3561162977847334e-5
STE,8.98202410280969e-5
STEC-F,2.7061078233826797e-6
STERV,1.2828158526395266e-5
STG,1.3731774982753017e-6
STI,6.299216485887365e-5
STJ,1.1723997330306242e-5
STL,3.0795511209633225e-5
STLD,4.875955941525261e-5
STLN,1.6671284823838294e-7
STM,2.486317810163993e-5
STMN,1.5215079161018594e-5
STMP,1.9211647551950395e-5
STN,4.547901014871051e-6
STO,1.7155767044000274e-5
STOB,9.139966517195503e-7
STR,9.57432692039209e-7
STRA,4.520387659282445e-5
STRS,2.3877728402004126e-6
STRTECH,8.316355950712833e-7
STT,4.724412364415524e-5
STX,2.6246735357864024e-5
STZ,6.824151193044645e-5
SU,1.774248893491242e-4
SUBC,4.470108431879887e-6
SUI,1.2559750889546595e-6
SUL,1.7442388072899004e-6
SULA11,9.23289836394006e-6
SUM,1.740570127509346e-6
SUN,3.183293876944228e-6
SUNCON,5.425244670260442e-7
SUNDARMFIN,2.0304680249846046e-6
SUNDC,2.1601339571164236e-5
SUNDRMFAST,8.480067629040281e-7
SUNPHARMA,2.184114997490401e-5
SUNREIT,2.858491584631545e-6
SUNTV,2.1853800858878107e-6
SUNWAY,2.542600127653974e-6
SUPER-F,1.1169945278697322e-6
SUPERMX,1.158185664261013e-6
SUPN,2.1471841381591614e-5
SUPREMEIND,2.291738656869083e-6
SUZB3,2.2800255088499333e-5
SUZLON,3.0204671165868815e-7
SV3U,6.821279800608913e-7
SVC,3.0795511209633225e-5
SVS,2.6654596377719474e-6
SVST,1.192200909742576e-6
SVT,1.172187474959707e-5
SVW,2.8658880234111894e-6
SW,1.2949801793379504e-5
SWDY,2.452938929806502e-6
SWEC B,3.482582340583561e-6
SWED A,2.6812011828828258e-5
SWK,5.041150536413411e-5
SWKS,7.198317444174002e-5
SWM,1.7401203188235414e-5
SWMA,1.2999705005687146e-5
SWN,7.698877802408306e-6
SWTQ,1.6667328784709238e-6
SWX,3.665903065431081e-5
SXC,7.91067840374428e-6
SXI,1.3561162977847334e-5
SXL,1.2158928573730093e-6
SXS,6.39883793490604e-6
SXT,2.093641538590662e-5
SXX,6.127894033261782e-7
SXY,5.728873541108441e-7
SY1,2.2806258827306082e-5
SYD,1.113813437940499e-5
SYDB,1.8071380665010897e-6
SYF,4.199477657258244e-5
SYK,1.586766658931913e-4
SYKE,1.8081550637129783e-5
SYMC,6.603577405961027e-5
SYMPHONY,9.504804873779785e-7
SYNA,1.0265170403211075e-5
SYNDIBANK,4.996472413420976e-7
SYNGENE,1.35255563517969e-6
SYNH,2.566292600802769e-5
SYNT,2.4517679434056397e-6
SYR,2.5561513148956273e-7
SYY,8.991824200563815e-5
SZG,1.1723954667139163e-6
SZU,2.22373966196032e-6
T,5.957989973282842e-4
T39,4.434405707622401e-6
T82U,5.237425236715381e-6
TA,3.4939007730329194e-6
TABAK,9.347271073340604e-7
TAEE11,5.6963727925147815e-6
TAH,1.1542436289572069e-5
TAK,1.033335367246445e-5
TAL,4.126095600569187e-5
TALK,1.6102087657385623e-6
TAP,2.099738828629122e-5
TASCO-F,1.6767140188277329e-6
TATACHEM,2.617889312279068e-7
TATACOMM,1.4471101211141522e-006
TATAGLOBAL,3.0451475510364615e-6
TATAMOTORS,6.345444378854676e-6
TATAMTRDVR,7.427500733840564e-7
TATAPOWER,3.1109329819864447e-6
TATASTEEL,5.042862811797359e-6
TATE,7.850305518062976e-6
TATGD,1.3294576301540887e-7
TATN,2.2650114718694293e-5
TATNP,2.526260454067048e-6
TAVHL,2.6855493808542945e-6
TBCG,9.932902024979128e-7
TBI,1.3561162977847334e-5
TBIG,3.1559359649775215e-6
TBK,1.1300969148206113e-5
TBS,8.223727202338883e-6
TCAP,4.423097500229615e-6
TCAP-F,5.939328581885867e-6
TCBI,2.053034080642215e-5
TCELL,9.028968116560731e-6
TCF,4.234382791324569e-5
TCG,1.209377380807429e-11
TCH,5.82478809763936e-7
TCL,5.002956051099828e-5
TCL.A,1.6013260122823867e-6
TCMD,1.3561162977847334e-5
TCO,1.6680901905217996e-5
TCS,9.684341034061078e-5
TD,1.999736061506591e-4
TDC,2.566292600802769e-5
TDG,5.249347071572805e-5
TDS,1.9653269085505237e-5
TDY,8.853709472769552e-5
TEAMLEASE,1.5181158797368372e-6
TECD,2.951236490923184e-5
TECH,5.645843721766092e-5
TECHM,1.7200021297054636e-5
TECK.B,1.5202885604761894e-5
TECN,5.179845475038956e-6
TED,6.293786761445426e-7
TEF,6.447760634806015e-5
TEG,5.3454808138674995e-6
TEL,9.641341490242462e-5
TEL2 B,1.4752555073551815e-5
TELEC,1.1730813996770932e-6
TELIA,2.1968561547729967e-5
TEMN,1.8559308729237782e-5
TEN,9.21315711955276e-6
TENAGA,4.592983841409763e-5
TEND3,1.5705871704100617e-6
TENERGY,8.150994474475319e-7
TEP,2.490940628758018e-5
TER,7.827192432448445e-5
TERRA13,4.1230020313452045e-6
TESB,1.5632045332632855e-6
TEVA,1.2615475586748052e-5
TEX,1.2831463004013845e-5
TFFIF,3.3618334555790708e-6
TFG,9.000133153088314e-6
TFG-F,7.089425647821935e-7
TFI,1.7165179737457427e-6
TFII,4.636650980038116e-6
TFX,3.149608242943682e-5
TG,7.91067840374428e-6
TGI,1.582135680748856e-5
TGKA,3.7889246288338147e-7
TGNA,2.4379779707626306e-5
TGO,5.783492759295721e-7
TGR,9.945140359931846e-7
TGS,5.476588957356228e-6
TGT,1.207349826461745e-4
TGYM,2.2651098882641913e-6
THAI-F,1.2303237557349944e-6
THALL,6.611997909761164e-8
THC,1.7964048205619383e-5
THCOM-F,3.894392809514445e-7
THERMAX,1.512999003361656e-6
THG,4.0589684471411855e-5
THL,6.742973496672027e-7
THO,2.309663340722492e-5
THOMASCOOK,5.18212786395047e-7
THRM,2.1471841381591614e-5
THS,2.1813487106823538e-5
THULE,3.672996869956824e-6
THYAO,4.358351230352176e-6
TIET11,1.8213034756645603e-6
TIETO,3.484506061571808e-6
TIF,2.2621686604229102e-5
TIH,6.969458852339383e-6
TILE,1.2431066063026726e-5
TIMECOM,2.33828527504757e-6
TIMP3,6.175762559518661e-6
TINS,6.206345766490721e-7
TIP,1.3105864011139157e-6
TISCO-F,4.908048042578143e-6
TISCO-R,2.6261691703617298e-6
TISI,7.91067840374428e-6
TIT,1.1453156031815867e-5
TITAN,2.038714949680414e-5
TITC,1.3923928476919908e-6
TITR,6.038403632963609e-6
TIVO,1.2431066063026726e-5
TJX,1.569711526593565e-4
TKA,1.3754254240745255e-5
TKFEN,2.230038092173041e-6
TKG,4.947803375073988e-6
TKIM,3.3981233781791157e-6
TKN-F,7.205770814723805e-7
TKR,2.1813487106823538e-5
TKTT,8.646935444562664e-7
TKWY,5.736702055973185e-6
TL5,1.8154252985589605e-6
TLEVISACPO,1.5304461481170878e-5
TLG,4.6839224743369075e-6
TLGF,5.40822943467216e-8
TLKM,5.0748054230473535e-5
TLRD,3.3902907444618335e-6
TLS,1.837838939895057e-5
TLW,6.793630542460763e-6
TLX,3.089294226697616e-6
TM,3.5314393550112595e-6
TMB-F,4.156798068533028e-6
TME,4.484102748195403e-6
TMGH,2.6597729049360153e-6
TMKS,8.835871264029293e-7
TMO,2.41469965292349e-4
TMP,1.5983786639282348e-5
TMPI,1.2702046480717818e-8
TMST,3.3902907444618335e-6
TMUS,2.384083357607295e-4
TNC,1.9374077383744182e-5
TNE,1.332101683083085e-6
TNET,3.990631200616032e-6
TOA-F,2.3256504510531246e-6
TOASO,1.660053562790024e-6
TOD,1.175016254489876e-6
TOG,7.329718975731925e-7
TOL,3.8494389012041534e-5
TOM,5.426331041361974e-6
TOM2,1.3899599894040693e-6
TON,3.966356118352695e-7
TOP,3.7470502555358976e-6
TOP-F,8.422106745321168e-6
TOPGLOV,6.731545269749415e-6
TOPS,5.189110826533158e-7
TORNTPHARM,3.5875024497058832e-6
TORNTPOWER,1.8074756246099907e-6
TOTS3,7.96635601694323e-6
